Date,Close Price
2018/10/6 0:00,227.52
2018/10/6 0:05,227.34
2018/10/6 0:10,227.62
2018/10/6 0:15,227.59
2018/10/6 0:20,227.37
2018/10/6 0:25,227.29
2018/10/6 0:30,227.33
2018/10/6 0:35,227.22
2018/10/6 0:40,227.26
2018/10/6 0:45,227.25
2018/10/6 0:50,227.02
2018/10/6 0:55,226.93
2018/10/6 1:00,227.11
2018/10/6 1:05,226.93
2018/10/6 1:10,226.95
2018/10/6 1:15,227.06
2018/10/6 1:20,226.77
2018/10/6 1:25,226.73
2018/10/6 1:30,226.86
2018/10/6 1:35,226.89
2018/10/6 1:40,227.02
2018/10/6 1:45,226.63
2018/10/6 1:50,226.74
2018/10/6 1:55,226.68
2018/10/6 2:00,226.57
2018/10/6 2:05,226.86
2018/10/6 2:10,226.85
2018/10/6 2:15,226.64
2018/10/6 2:20,226.4
2018/10/6 2:25,226.32
2018/10/6 2:30,226.22
2018/10/6 2:35,226.32
2018/10/6 2:40,226.38
2018/10/6 2:45,226.34
2018/10/6 2:50,225.11
2018/10/6 2:55,225.92
2018/10/6 3:00,225.82
2018/10/6 3:05,226.09
2018/10/6 3:10,226.33
2018/10/6 3:15,226.53
2018/10/6 3:20,226.45
2018/10/6 3:25,226.38
2018/10/6 3:30,226.57
2018/10/6 3:35,225.58
2018/10/6 3:40,226.2
2018/10/6 3:45,226.26
2018/10/6 3:50,226.28
2018/10/6 3:55,226.37
2018/10/6 4:00,226.52
2018/10/6 4:05,226.71
2018/10/6 4:10,226.72
2018/10/6 4:15,226.95
2018/10/6 4:20,226.94
2018/10/6 4:25,227.19
2018/10/6 4:30,227.09
2018/10/6 4:35,227.37
2018/10/6 4:40,226.92
2018/10/6 4:45,227.02
2018/10/6 4:50,227.14
2018/10/6 4:55,227.41
2018/10/6 5:00,227.38
2018/10/6 5:05,227.44
2018/10/6 5:10,227.42
2018/10/6 5:15,227.68
2018/10/6 5:20,227.5
2018/10/6 5:25,227.35
2018/10/6 5:30,227.39
2018/10/6 5:35,226.12
2018/10/6 5:40,226.02
2018/10/6 5:45,226.94
2018/10/6 5:50,227.13
2018/10/6 5:55,226.77
2018/10/6 6:00,226.9
2018/10/6 6:05,227.04
2018/10/6 6:10,227.07
2018/10/6 6:15,227.09
2018/10/6 6:20,227.34
2018/10/6 6:25,227.34
2018/10/6 6:30,227.33
2018/10/6 6:35,227.25
2018/10/6 6:40,227.3
2018/10/6 6:45,227.44
2018/10/6 6:50,227.47
2018/10/6 6:55,227.16
2018/10/6 7:00,227.13
2018/10/6 7:05,227.23
2018/10/6 7:10,227.27
2018/10/6 7:15,227.39
2018/10/6 7:20,227.36
2018/10/6 7:25,227.42
2018/10/6 7:30,227.57
2018/10/6 7:35,227.54
2018/10/6 7:40,227.78
2018/10/6 7:45,227.76
2018/10/6 7:50,227.83
2018/10/6 7:55,227.79
2018/10/6 8:00,227.98
2018/10/6 8:05,227.93
2018/10/6 8:10,227.85
2018/10/6 8:15,227.89
2018/10/6 8:20,228.03
2018/10/6 8:25,227.73
2018/10/6 8:30,227.68
2018/10/6 8:35,227.58
2018/10/6 8:40,227.55
2018/10/6 8:45,227.49
2018/10/6 8:50,227.25
2018/10/6 8:55,227.11
2018/10/6 9:00,227.18
2018/10/6 9:05,227.15
2018/10/6 9:10,227.18
2018/10/6 9:15,227.05
2018/10/6 9:20,227.11
2018/10/6 9:25,227.01
2018/10/6 9:30,227.32
2018/10/6 9:35,227.57
2018/10/6 9:40,227.45
2018/10/6 9:45,227.35
2018/10/6 9:50,227.32
2018/10/6 9:55,227.51
2018/10/6 10:00,227.43
2018/10/6 10:05,227.27
2018/10/6 10:10,227.35
2018/10/6 10:15,227.38
2018/10/6 10:20,227.36
2018/10/6 10:25,227.83
2018/10/6 10:30,227.6
2018/10/6 10:35,227.64
2018/10/6 10:40,227.61
2018/10/6 10:45,227.63
2018/10/6 10:50,227.75
2018/10/6 10:55,227.68
2018/10/6 11:00,227.76
2018/10/6 11:05,227.82
2018/10/6 11:10,227.36
2018/10/6 11:15,227.1
2018/10/6 11:20,227.16
2018/10/6 11:25,227.07
2018/10/6 11:30,226.54
2018/10/6 11:35,226.61
2018/10/6 11:40,225.97
2018/10/6 11:45,225.98
2018/10/6 11:50,225.98
2018/10/6 11:55,225.79
2018/10/6 12:00,226.02
2018/10/6 12:05,225.35
2018/10/6 12:10,225.76
2018/10/6 12:15,226.02
2018/10/6 12:20,226.01
2018/10/6 12:25,226.06
2018/10/6 12:30,226.18
2018/10/6 12:35,226.26
2018/10/6 12:40,225.85
2018/10/6 12:45,225.99
2018/10/6 12:50,225.57
2018/10/6 12:55,225.89
2018/10/6 13:00,225.63
2018/10/6 13:05,225.61
2018/10/6 13:10,225.64
2018/10/6 13:15,225.47
2018/10/6 13:20,225.47
2018/10/6 13:25,225.4
2018/10/6 13:30,225.18
2018/10/6 13:35,225.05
2018/10/6 13:40,225.01
2018/10/6 13:45,224.86
2018/10/6 13:50,224.73
2018/10/6 13:55,224.86
2018/10/6 14:00,224.76
2018/10/6 14:05,224.62
2018/10/6 14:10,224.45
2018/10/6 14:15,224.57
2018/10/6 14:20,224.35
2018/10/6 14:25,224.41
2018/10/6 14:30,224.43
2018/10/6 14:35,224.52
2018/10/6 14:40,224.6
2018/10/6 14:45,224.62
2018/10/6 14:50,224.6
2018/10/6 14:55,224.5
2018/10/6 15:00,224.44
2018/10/6 15:05,224.58
2018/10/6 15:10,224.43
2018/10/6 15:15,224.47
2018/10/6 15:20,224.73
2018/10/6 15:25,224.75
2018/10/6 15:30,224.82
