Date,Close Price
2018/9/21 0:00,224.37
2018/9/21 0:05,224.56
2018/9/21 0:10,224.21
2018/9/21 0:15,224.44
2018/9/21 0:20,224.87
2018/9/21 0:25,223.97
2018/9/21 0:30,223.55
2018/9/21 0:35,222.88
2018/9/21 0:40,222.7
2018/9/21 0:45,222.43
2018/9/21 0:50,221.96
2018/9/21 0:55,221.73
2018/9/21 1:00,221.64
2018/9/21 1:05,222.51
2018/9/21 1:10,221.64
2018/9/21 1:15,221.87
2018/9/21 1:20,221.82
2018/9/21 1:25,221.53
2018/9/21 1:30,221.5
2018/9/21 1:35,221.63
2018/9/21 1:40,221.77
2018/9/21 1:45,221.7
2018/9/21 1:50,221.61
2018/9/21 1:55,221.8
2018/9/21 2:00,221.66
2018/9/21 2:05,221.93
2018/9/21 2:10,222.12
2018/9/21 2:15,221.94
2018/9/21 2:20,222.26
2018/9/21 2:25,222.36
2018/9/21 2:30,222.69
2018/9/21 2:35,222.99
2018/9/21 2:40,223.13
2018/9/21 2:45,222.73
2018/9/21 2:50,224.23
2018/9/21 2:55,223.89
2018/9/21 3:00,223.96
2018/9/21 3:05,224.37
2018/9/21 3:10,223.86
2018/9/21 3:15,223.74
2018/9/21 3:20,223.47
2018/9/21 3:25,223.19
2018/9/21 3:30,223.19
2018/9/21 3:35,223.23
2018/9/21 3:40,223.36
2018/9/21 3:45,223.44
2018/9/21 3:50,223.34
2018/9/21 3:55,223.49
2018/9/21 4:00,223.12
2018/9/21 4:05,223.23
2018/9/21 4:10,222.98
2018/9/21 4:15,223.21
2018/9/21 4:20,223.09
2018/9/21 4:25,222.84
2018/9/21 4:30,222.83
2018/9/21 4:35,222.39
2018/9/21 4:40,222.19
2018/9/21 4:45,222.33
2018/9/21 4:50,222.39
2018/9/21 4:55,222.47
2018/9/21 5:00,222.69
2018/9/21 5:05,222.31
2018/9/21 5:10,222.41
2018/9/21 5:15,222.34
2018/9/21 5:20,222.11
2018/9/21 5:25,222.14
2018/9/21 5:30,222.18
2018/9/21 5:35,222.01
2018/9/21 5:40,221.95
2018/9/21 5:45,222.16
2018/9/21 5:50,221.82
2018/9/21 5:55,222
2018/9/21 6:00,221.92
2018/9/21 6:05,221.87
2018/9/21 6:10,222.32
2018/9/21 6:15,222.32
2018/9/21 6:20,222.53
2018/9/21 6:25,222.47
2018/9/21 6:30,222.47
2018/9/21 6:35,222.62
2018/9/21 6:40,223.46
2018/9/21 6:45,223.37
2018/9/21 6:50,223.61
2018/9/21 6:55,223.77
2018/9/21 7:00,223.41
2018/9/21 7:05,223.49
2018/9/21 7:10,223.64
2018/9/21 7:15,223.9
2018/9/21 7:20,224.41
2018/9/21 7:25,224.53
2018/9/21 7:30,224.67
2018/9/21 7:35,225.33
2018/9/21 7:40,225.26
2018/9/21 7:45,225.71
2018/9/21 7:50,225.85
2018/9/21 7:55,226.64
2018/9/21 8:00,226.38
2018/9/21 8:05,226.54
2018/9/21 8:10,227.09
2018/9/21 8:15,228.9
2018/9/21 8:20,229
2018/9/21 8:25,229.12
2018/9/21 8:30,228.53
2018/9/21 8:35,228.94
2018/9/21 8:40,228.6
