Date,Close Price
2018/9/27 0:10,215.36
2018/9/27 0:15,215.74
2018/9/27 0:20,216.08
2018/9/27 0:25,217.38
2018/9/27 0:30,217.38
2018/9/27 0:35,217.88
2018/9/27 0:40,217.87
2018/9/27 0:45,217.39
2018/9/27 0:50,217.88
2018/9/27 0:55,217.54
2018/9/27 1:15,217.83
2018/9/27 1:20,218.5
2018/9/27 1:25,217.78
2018/9/27 1:35,218.71
2018/9/27 1:50,218.26
2018/9/27 2:00,218.1
2018/9/27 2:10,218.03
2018/9/27 2:15,217.91
2018/9/27 2:25,218.09
2018/9/27 2:40,218.11
2018/9/27 2:50,218.41
2018/9/27 3:00,218.34
2018/9/27 3:05,218.37
2018/9/27 3:10,218.55
2018/9/27 3:15,218.12
2018/9/27 3:20,218.1
2018/9/27 3:25,218.17
2018/9/27 3:30,218.26
2018/9/27 3:35,218.46
2018/9/27 3:40,218.44
2018/9/27 3:45,218.51
2018/9/27 3:50,218.3
2018/9/27 3:55,218.46
2018/9/27 4:00,218.41
2018/9/27 4:05,218.46
2018/9/27 4:10,218.43
2018/9/27 4:15,218.32
2018/9/27 4:20,218.19
2018/9/27 4:25,217.93
2018/9/27 4:30,217.84
2018/9/27 4:35,217.61
2018/9/27 4:40,217.44
2018/9/27 4:45,217.54
2018/9/27 4:50,217.28
2018/9/27 4:55,217.16
2018/9/27 5:00,216.8
2018/9/27 5:05,217.04
2018/9/27 5:10,217.42
2018/9/27 5:15,217.1
2018/9/27 5:20,217.26
2018/9/27 5:25,217.6
2018/9/27 5:30,217.68
2018/9/27 5:35,217.52
2018/9/27 5:40,217.14
2018/9/27 5:45,217.24
2018/9/27 5:50,216.97
2018/9/27 5:55,217.26
2018/9/27 6:00,217.02
2018/9/27 6:05,216.7
2018/9/27 6:10,216.66
2018/9/27 6:15,216.04
2018/9/27 6:20,215.88
2018/9/27 6:25,216.18
2018/9/27 6:30,215.77
2018/9/27 6:35,216.33
2018/9/27 6:40,216.15
2018/9/27 6:45,216.2
2018/9/27 6:50,216.19
2018/9/27 6:55,216.06
2018/9/27 7:00,216.22
2018/9/27 7:05,216.38
2018/9/27 7:10,216.4
2018/9/27 7:15,216.29
2018/9/27 7:20,216.27
2018/9/27 7:25,216.44
2018/9/27 7:30,216.32
2018/9/27 7:35,216.14
2018/9/27 7:40,216.03
2018/9/27 7:45,215.54
2018/9/27 7:50,215.34
2018/9/27 7:55,215.06
2018/9/27 8:00,214.88
2018/9/27 8:05,214.78
2018/9/27 8:10,213.38
2018/9/27 8:15,212.71
2018/9/27 8:20,212.63
2018/9/27 8:25,212.76
2018/9/27 8:30,212.75
2018/9/27 8:35,212.8
2018/9/27 8:40,212.65
2018/9/27 8:45,212.59
2018/9/27 8:50,212.81
2018/9/27 8:55,213.45
2018/9/27 9:00,213.61
2018/9/27 9:05,213.9
2018/9/27 9:10,214
2018/9/27 9:15,214.18
2018/9/27 9:20,213.91
2018/9/27 9:25,213.77
2018/9/27 9:30,213.99
2018/9/27 9:35,214.06
2018/9/27 9:40,214.1
2018/9/27 9:45,213.99
2018/9/27 9:50,213.92
2018/9/27 9:55,213.63
2018/9/27 10:00,213.33
2018/9/27 10:05,213.23
2018/9/27 10:10,213.51
2018/9/27 10:15,213.95
2018/9/27 10:20,214.24
2018/9/27 10:25,214.43
2018/9/27 10:30,214.68
2018/9/27 10:35,214.94
2018/9/27 10:40,214.82
2018/9/27 10:45,214.81
2018/9/27 10:50,215.28
2018/9/27 10:55,215.31
2018/9/27 11:00,215.31
2018/9/27 11:05,214.86
2018/9/27 11:10,214.97
2018/9/27 11:15,214.87
2018/9/27 11:20,215.27
2018/9/27 11:25,215.12
2018/9/27 11:30,215.74
2018/9/27 11:35,215.5
2018/9/27 11:40,215.82
2018/9/27 11:45,216.04
2018/9/27 11:50,216.28
2018/9/27 11:55,216.51
2018/9/27 12:00,216.45
2018/9/27 12:05,216.58
2018/9/27 12:10,216.83
2018/9/27 12:15,216.91
2018/9/27 12:20,216.86
2018/9/27 12:25,217.6
2018/9/27 12:30,218.49
2018/9/27 12:35,218.65
2018/9/27 12:40,218.61
2018/9/27 12:45,218.58
2018/9/27 12:50,219.22
2018/9/27 12:55,219.47
2018/9/27 13:00,219.55
2018/9/27 13:05,219.72
2018/9/27 13:10,219.44
2018/9/27 13:15,219.2
2018/9/27 13:20,219.2
2018/9/27 13:25,218.93
2018/9/27 13:30,218.84
2018/9/27 13:35,219.14
2018/9/27 13:40,219.53
2018/9/27 13:45,220.04
2018/9/27 13:50,220.08
2018/9/27 13:55,220.01
2018/9/27 14:00,219.47
2018/9/27 14:05,219.29
2018/9/27 14:10,218.63
2018/9/27 14:15,218.44
2018/9/27 14:20,218.37
2018/9/27 14:25,218.7
2018/9/27 14:30,218.63
2018/9/27 14:35,219.27
2018/9/27 14:40,218.9
2018/9/27 14:45,218.89
2018/9/27 14:50,219.03
2018/9/27 14:55,219.16
2018/9/27 15:00,219.27
2018/9/27 15:05,218.99
2018/9/27 15:10,218.97
2018/9/27 15:15,218.67
2018/9/27 15:20,218.8
2018/9/27 15:25,219.17
2018/9/27 15:30,219.36
2018/9/27 15:35,218.77
2018/9/27 15:40,219.25
