Date,"Close Price"
"2018-10-08 00:00:01",226.32
"2018-10-08 00:05:01",226.6
"2018-10-08 00:10:01",226.49
"2018-10-08 00:15:02",226.62
"2018-10-08 00:20:02",225.86
"2018-10-08 00:25:01",226.33
"2018-10-08 00:30:02",226.05
"2018-10-08 00:35:02",226.19
"2018-10-08 00:40:02",226.34
"2018-10-08 00:45:01",226.02
"2018-10-08 00:50:01",226.15
"2018-10-08 00:55:02",226.4
"2018-10-08 01:00:02",226.35
"2018-10-08 01:05:01",226.39
"2018-10-08 01:10:01",226.11
"2018-10-08 01:15:01",225.95
"2018-10-08 01:20:01",226.39
"2018-10-08 01:25:02",226.1
"2018-10-08 01:30:01",225.96
"2018-10-08 01:35:01",226.31
"2018-10-08 01:40:02",226.05
"2018-10-08 01:45:02",226.28
"2018-10-08 01:50:01",225.86
"2018-10-08 01:55:01",225.86
"2018-10-08 02:00:02",226.13
"2018-10-08 02:05:01",226
"2018-10-08 02:10:01",225.72
"2018-10-08 02:15:02",225.88
"2018-10-08 02:20:02",226.06
"2018-10-08 02:25:01",225.85
"2018-10-08 02:30:01",225.83
"2018-10-08 02:35:02",225.74
"2018-10-08 02:40:02",225.35
"2018-10-08 02:45:01",225.51
"2018-10-08 02:50:01",225.63
"2018-10-08 02:55:01",225.67
"2018-10-08 03:00:02",225.43
"2018-10-08 03:05:02",225.7
"2018-10-08 03:10:02",225.69
"2018-10-08 03:15:01",225.74
"2018-10-08 03:20:02",225.21
"2018-10-08 03:25:02",225.3
"2018-10-08 03:30:01",225.16
"2018-10-08 03:35:01",225.45
"2018-10-08 03:40:02",225.06
"2018-10-08 03:45:02",225.51
"2018-10-08 03:50:02",225.33
"2018-10-08 03:55:02",225.14
"2018-10-08 04:00:02",225.35
"2018-10-08 04:05:02",225.3
"2018-10-08 04:10:01",225.06
"2018-10-08 04:15:02",225.16
"2018-10-08 04:20:01",225.21
"2018-10-08 04:25:02",224.97
"2018-10-08 04:30:02",225.02
"2018-10-08 04:35:02",225.23
"2018-10-08 04:40:01",225.19
"2018-10-08 04:45:02",225.28
"2018-10-08 04:50:02",225.52
"2018-10-08 04:55:01",225.57
"2018-10-08 05:00:02",225.13
"2018-10-08 05:05:02",225.35
"2018-10-08 05:10:02",225.13
"2018-10-08 05:15:01",225.43
"2018-10-08 05:20:02",225.2
"2018-10-08 05:25:01",225.7
"2018-10-08 05:30:01",225.58
"2018-10-08 05:35:02",225.83
"2018-10-08 05:40:02",225.13
"2018-10-08 05:45:01",225.21
"2018-10-08 05:50:01",225.02
"2018-10-08 05:55:02",225.21
"2018-10-08 06:00:02",225.25
"2018-10-08 06:05:01",225.13
"2018-10-08 06:10:01",224.9
"2018-10-08 06:15:01",224.92
"2018-10-08 06:20:01",225.1
"2018-10-08 06:25:02",225.3
"2018-10-08 06:30:02",224.82
"2018-10-08 06:35:02",224.85
