Date,"Close Price"
"2018-10-17 00:00:02",210.22
"2018-10-17 00:05:01",210.13
"2018-10-17 00:10:02",209.6
"2018-10-17 00:15:02",209.86
"2018-10-17 00:20:01",210.02
"2018-10-17 00:25:01",209.9
"2018-10-17 00:30:02",209.93
"2018-10-17 00:35:01",209.76
"2018-10-17 00:40:02",210.11
"2018-10-17 00:45:02",210.03
"2018-10-17 00:50:01",209.88
"2018-10-17 00:55:02",210.13
"2018-10-17 01:00:02",210.01
"2018-10-17 01:05:01",210.32
"2018-10-17 01:10:01",210.7
"2018-10-17 01:15:02",210.34
"2018-10-17 01:20:01",210.29
"2018-10-17 01:25:01",210.45
"2018-10-17 01:30:02",210.41
"2018-10-17 01:35:02",210.36
"2018-10-17 01:40:01",210.17
"2018-10-17 01:45:01",210.45
"2018-10-17 01:50:01",210.56
"2018-10-17 01:55:01",210.1
"2018-10-17 02:00:01",210.09
"2018-10-17 02:05:02",210.36
"2018-10-17 02:10:01",210.05
"2018-10-17 02:15:01",210.13
"2018-10-17 02:20:02",209.74
"2018-10-17 02:25:02",209.81
"2018-10-17 02:30:01",209.76
"2018-10-17 02:35:02",209.93
"2018-10-17 02:40:01",210.38
"2018-10-17 02:45:02",210.22
"2018-10-17 02:50:01",210.32
"2018-10-17 02:55:01",210.25
"2018-10-17 03:00:02",210.23
"2018-10-17 03:05:01",210.28
"2018-10-17 03:10:01",210.15
"2018-10-17 03:15:01",210.2
"2018-10-17 03:20:02",210.52
"2018-10-17 03:25:02",210.79
"2018-10-17 03:30:01",210.6
"2018-10-17 03:35:01",210.56
"2018-10-17 03:40:02",210.69
"2018-10-17 03:45:01",210.79
"2018-10-17 03:50:02",210.75
"2018-10-17 03:55:02",210.78
"2018-10-17 04:00:02",210.72
"2018-10-17 04:05:02",210.9
"2018-10-17 04:10:02",210.89
"2018-10-17 04:15:01",210.74
"2018-10-17 04:20:01",210.63
"2018-10-17 04:25:01",210.65
"2018-10-17 04:30:02",210.79
"2018-10-17 04:35:02",210.58
"2018-10-17 04:40:01",210.49
"2018-10-17 04:45:02",210.55
"2018-10-17 04:50:02",210.36
"2018-10-17 04:55:01",210.5
"2018-10-17 05:00:01",210.34
"2018-10-17 05:05:02",210.57
"2018-10-17 05:10:01",210.58
"2018-10-17 05:15:01",210.6
"2018-10-17 05:20:02",210.9
"2018-10-17 05:25:02",210.64
"2018-10-17 05:30:02",210.69
"2018-10-17 05:35:01",210.7
"2018-10-17 05:40:01",210.18
"2018-10-17 05:45:02",210.23
"2018-10-17 05:50:03",210.18
"2018-10-17 05:55:01",210.29
"2018-10-17 06:00:02",210.23
"2018-10-17 06:05:02",209.95
"2018-10-17 06:10:01",209.58
"2018-10-17 06:15:01",209.74
"2018-10-17 06:20:02",210.03
"2018-10-17 06:25:02",210.27
"2018-10-17 06:30:01",209.86
"2018-10-17 06:35:01",209.66
"2018-10-17 06:40:02",210.01
"2018-10-17 06:45:01",209.78
"2018-10-17 06:50:02",209.53
"2018-10-17 06:55:02",209.29
"2018-10-17 07:00:01",209.57
"2018-10-17 07:05:02",209.32
"2018-10-17 07:10:01",209.35
"2018-10-17 07:15:02",209.34
"2018-10-17 07:20:01",209.38
"2018-10-17 07:25:02",209.27
"2018-10-17 07:30:01",209.42
"2018-10-17 07:35:01",208.96
"2018-10-17 07:40:02",209.61
"2018-10-17 07:45:01",209.46
"2018-10-17 07:50:01",209.68
"2018-10-17 07:55:02",209.28
"2018-10-17 08:00:02",209.4
"2018-10-17 08:05:01",209.18
"2018-10-17 08:10:02",209.42
"2018-10-17 08:15:02",209.15
"2018-10-17 08:20:01",209.21
"2018-10-17 08:25:02",209.57
"2018-10-17 08:30:02",209.8
"2018-10-17 08:35:02",209.47
"2018-10-17 08:40:02",209.46
"2018-10-17 08:45:01",209.14
"2018-10-17 08:50:01",209.42
"2018-10-17 08:55:02",208.99
"2018-10-17 09:00:02",209.08
"2018-10-17 09:05:01",209.37
"2018-10-17 09:10:02",209.24
"2018-10-17 09:15:02",209.08
"2018-10-17 09:20:01",208.86
"2018-10-17 09:25:01",208.96
"2018-10-17 09:30:02",209.05
"2018-10-17 09:35:02",208.6
"2018-10-17 09:40:01",208.53
"2018-10-17 09:45:01",208.53
"2018-10-17 09:50:01",208.21
"2018-10-17 09:55:02",208.19
"2018-10-17 10:00:01",207.9
"2018-10-17 10:05:02",208.31
"2018-10-17 10:10:02",208.01
"2018-10-17 10:15:02",208.39
"2018-10-17 10:20:01",207.93
"2018-10-17 10:25:02",208.01
"2018-10-17 10:30:02",207.9
"2018-10-17 10:35:01",207.49
"2018-10-17 10:40:01",207.61
"2018-10-17 10:45:01",207.34
"2018-10-17 10:50:02",207.36
"2018-10-17 10:55:02",207.3
"2018-10-17 11:00:01",207.24
"2018-10-17 11:05:01",207.32
"2018-10-17 11:10:02",207.5
"2018-10-17 11:15:02",206.63
"2018-10-17 11:20:01",206.74
"2018-10-17 11:25:01",206.7
"2018-10-17 11:30:02",206.62
"2018-10-17 11:35:02",206.52
"2018-10-17 11:40:02",206.98
"2018-10-17 11:45:01",206.92
"2018-10-17 11:50:03",207.19
"2018-10-17 11:55:01",207
"2018-10-17 12:00:02",207.04
"2018-10-17 12:05:02",207.26
"2018-10-17 12:10:01",207.09
"2018-10-17 12:15:01",207.02
"2018-10-17 12:20:02",207.13
"2018-10-17 12:25:01",207.19
"2018-10-17 12:30:02",207.33
"2018-10-17 12:35:02",207.36
"2018-10-17 12:40:01",207.23
"2018-10-17 12:45:01",207.49
"2018-10-17 12:50:02",206.99
"2018-10-17 12:55:01",206.99
"2018-10-17 13:00:02",206.81
"2018-10-17 13:05:02",206.97
"2018-10-17 13:10:01",207.02
"2018-10-17 13:15:02",207.18
"2018-10-17 13:20:01",207.32
"2018-10-17 13:25:01",206.84
"2018-10-17 13:30:02",206.66
"2018-10-17 13:35:02",206.48
"2018-10-17 13:40:01",206.52
"2018-10-17 13:45:02",206.46
"2018-10-17 13:50:02",206.38
"2018-10-17 13:55:01",206.76
"2018-10-17 14:00:02",206.61
"2018-10-17 14:05:02",206.85
"2018-10-17 14:10:01",206.94
"2018-10-17 14:15:02",206.96
